City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Hyderabad,28/06/2018,19.09769,52.273082,3.923161,23.1069,14.824272,14.332298,0.288113,7.69689,17.668972,0.651474,3.818044,40.27511,Good
Hyderabad,28/06/2018,18.934291,53.556891,3.560443,22.075902,14.253849,13.820388,0.272606,8.345357,15.367863,0.599416,4.248969,44.82413,Good
Hyderabad,06/07/2018,17.089242,45.251708,7.536892,27.424884,19.749959,12.40009,0.29461,6.593604,12.004829,1.459129,9.441031,48.258214,Good
Hyderabad,06/07/2018,17.669292,41.094118,6.134611,24.880151,16.961438,17.076957,0.304643,6.069566,15.10871,0.779407,9.695329,48,Good
Hyderabad,19/06/2018,16.277312,29.845715,7.160779,23.76073,17.052713,16.962973,0.27721,6.000068,12.671448,0.614685,5.202351,45.945446,Good
Hyderabad,12/08/2018,12.719851,27.70047,6.369332,18.258619,12.356014,17.122109,0.365966,6.222951,13.867396,0.178613,1.217829,43.132613,Good
Hyderabad,12/08/2018,11.257625,24.310605,5.032566,17.809294,13.184055,14.983255,0.314827,6.538527,13.753435,0.374275,2.336139,42.057696,Good
Hyderabad,06/07/2018,17.017308,45.944057,6.845095,27.092473,19.372375,12.605852,0.298601,7.115262,11.534935,2.540272,9.540635,48.266942,Good
Hyderabad,16/08/2018,7.161254,11.602435,3.627479,19.424001,11.612475,11.506454,0.302041,5.695022,15.019169,0.589806,1.869669,39.330352,Good
Hyderabad,24/06/2018,16.538421,40.476184,3.28834,20.70054,13.24045,11.602668,0.234459,6.462069,18.06624,0.237468,2.216273,40.600855,Good
Hyderabad,24/06/2018,16.89837,40.425155,3.790542,18.784568,12.717645,13.149834,0.286228,6.090884,18.411953,0.29807,2.265942,41.999494,Good
Hyderabad,19/06/2018,15.281278,35.189471,11.329699,24.997301,20.763699,15.669557,0.299185,6.835168,13.985147,0.760361,4.099238,47.948574,Good
Hyderabad,19/06/2018,15.320722,31.545294,5.515086,22.93443,15.843904,19.148957,0.270963,5.852514,14.325307,0.52108,2.744968,45.248854,Good
Hyderabad,13/07/2018,11.867676,26.078458,4.713134,20.117567,13.780889,9.42721,0.26682,5.663446,14.874629,0.430259,2.572187,37.8232,Good
Hyderabad,13/07/2018,12.116439,26.921699,4.587848,20.211373,14.028784,10.018734,0.264071,7.396627,14.668944,0.421374,2.784019,37.730554,Good
Hyderabad,18/07/2018,12.798154,35.275748,4.489859,21.595552,14.75283,18.289344,0.286381,8.142587,13.339383,0.792107,3.042073,38.743828,Good
Hyderabad,28/06/2018,14.795905,55.183556,5.869183,24.087336,16.792989,16.008594,0.301884,8.526588,14.850953,0.706115,3.411924,48.005383,Good
Hyderabad,27/06/2018,15.21787,43.400796,6.837989,23.939069,17.887855,19.14296,0.289472,7.53082,12.928949,0.66092,3.454768,49.498214,Good
Hyderabad,27/06/2018,16.461574,42.849356,8.722973,27.34574,20.411493,13.321238,0.31118,7.07672,11.005026,1.267412,5.35564,48.551135,Good
Hyderabad,06/07/2018,17.447758,46.529733,6.799203,27.301975,19.330111,11.851005,0.291915,6.593759,12.431702,1.918433,9.541864,48.418294,Good
Hyderabad,06/07/2018,16.97758,46.293681,6.78263,27.149729,19.274295,11.908557,0.299131,6.543263,12.260348,3.240486,9.577229,48.277529,Good
Hyderabad,09/07/2018,16.628735,37.797032,4.165431,23.308649,16.655323,21.662672,0.224873,5.551413,16.30069,0.708658,3.101875,44.472122,Good
Hyderabad,28/06/2018,14.411455,57.66453,6.225516,24.989611,17.396915,17.634623,0.321529,7.6394,12.6856,0.840399,4.126589,48.118137,Good
Hyderabad,05/07/2019,12.762105,33.262131,2.572699,13.219493,8.698741,7.321562,0.366483,6.019381,21.393408,0.20658,2.028457,47.301445,Good
Hyderabad,27/06/2019,12.262007,24.445959,2.141641,13.260324,8.794012,9.19887,0.339969,4.964464,23.036756,0.170325,0.970861,35.057662,Good
Hyderabad,14/06/2019,15.94866,40.7683,2.18354,13.494131,8.650826,7.941432,0.329444,4.888065,25.510784,0.162977,0.776233,39.962764,Good
Hyderabad,27/06/2019,9.432816,24.937584,2.197318,11.746441,8.086544,8.999779,0.362585,3.975955,20.801706,0.164,0.623235,40.409666,Good
Hyderabad,27/06/2019,9.41468,24.182983,2.207293,11.234454,8.129943,7.182796,0.368635,3.816764,19.145203,0.16159,0.541673,41.664034,Good
Hyderabad,27/06/2019,9.872442,23.431987,2.039367,10.544341,7.276328,7.983311,0.337506,3.571067,24.300167,0.165955,0.706465,35.006283,Good
Hyderabad,02/07/2019,16.369347,30.654903,3.028487,13.979466,9.333602,10.709943,0.3316,5.047596,15.454747,0.166015,2.525145,37.640112,Good
Hyderabad,24/06/2018,17.769372,39.659908,2.701815,19.700787,12.914677,13.123232,0.254759,5.972517,19.432552,0.3084,2.159846,40.943886,Good
Hyderabad,31/07/2019,12.365542,25.667149,2.661419,11.735678,8.135125,9.885161,0.302243,6.697545,15.681435,0.063748,0.597845,33.249411,Good
Hyderabad,03/07/2019,19.934462,42.359701,2.08,13.090627,7.464607,7.735026,0.350999,3.736367,19.121276,0.282541,1.449997,48.383213,Good
Hyderabad,03/07/2019,16.758241,39.374914,2.469237,13.236893,8.923839,12.118021,0.350992,9.700569,16.171706,0.152266,0.985573,48.95754,Good
Hyderabad,05/07/2019,15.721776,32.461591,2.93286,12.325834,6.992602,7.073702,0.342626,4.796558,17.079349,0.172337,2.12123,45.069883,Good
Hyderabad,04/07/2019,15.699292,40.820873,3.954924,13.174452,10.618798,7.136279,0.39,4.281904,18.660247,0.359584,3.271007,43.974668,Good
Hyderabad,05/07/2019,13.5113,33.709652,2.458289,11.444052,6.74088,7.292452,0.361024,4.207872,19.466669,0.162201,0.676918,47,Good
Hyderabad,06/07/2019,14.732519,42.148249,2.632266,13.357705,7.918225,7.697637,0.324512,6.283294,16.490903,0.080813,1.368051,37.291167,Good
Hyderabad,05/07/2019,13.285364,34.170257,2.484238,11.763412,7.599773,8.211538,0.358873,6.112249,18.369279,0.135045,0.639087,46.404355,Good
Hyderabad,02/07/2019,15.154187,30.523405,3.902373,14.013416,8.42623,7.85933,0.330463,6.414725,14.551459,0.257719,1.725339,37.159565,Good
Hyderabad,06/07/2019,15.722807,40.099022,3.92062,12.146036,10.307686,7.568006,0.378712,5.419749,18.377061,0.20865,2.786129,42.72065,Good
Hyderabad,18/08/2018,18.393581,43.666637,3.620082,15.397249,9.657237,13.066701,0.361311,9.148752,16.862909,0.17087,1.843375,47.770687,Good
Hyderabad,13/07/2019,12.744848,35.801136,3.261121,12.827266,9.63034,10.141647,0.359288,9.642745,17.749723,0.139354,1.293246,46.405133,Good
Hyderabad,04/08/2017,15.685775,41.050096,4.822497,14.963365,10.382225,6.493951,0.315772,5.187096,18.921395,0.395448,3.375889,44.44939,Good
Hyderabad,04/07/2019,15.995977,40.327812,4.041678,13.444734,10.687806,7.337931,0.387654,5.497164,18.609901,0.360644,3.206835,43.713318,Good
Hyderabad,13/07/2019,11.983459,36.072925,2.74842,15.259557,10.132609,9.018792,0.339598,8.826352,20.370548,0.134295,1.669028,46.256116,Good
Hyderabad,23/07/2019,8.358102,28.453155,2.580451,10.784112,7.75411,8.103907,0.359813,5.328098,21.520613,0.230361,2.179932,47.448545,Good
Hyderabad,05/07/2019,11.754532,27.770321,2.636763,10.894474,7.758535,7.142587,0.360794,6.402213,21.294681,0.231893,2.128845,47.282111,Good
Hyderabad,13/07/2019,12.776782,34.847659,3.3999,12.824422,9.609741,9.783947,0.360646,9.574108,17.709557,0.14849,1.473638,46.706908,Good
Hyderabad,18/08/2018,15.445301,39.987278,3.858124,14.017909,10.590464,19.169852,0.363274,9.886181,15.941514,0.221431,1.618957,48.975817,Good
Hyderabad,05/07/2019,13.062552,33.381782,2.596527,11.816992,8.210392,7.695439,0.362,6.256854,19.798014,0.162133,1.379224,47,Good
Hyderabad,05/07/2019,13.411797,34.259154,2.499628,11.767284,7.296386,8.036561,0.359112,6.173187,18.126548,0.137183,0.635159,45.814262,Good
Hyderabad,31/07/2019,10.933095,24.664399,3.441126,12.964541,9.926332,9.201466,0.37,9.114832,16.507848,0.206304,1.141169,37.280744,Good
Hyderabad,30/07/2019,8.025973,14.110513,3.22107,12.890129,9.384153,5.452267,0.329963,5.813053,14.460875,0.931925,0.511052,36.50107,Good
Hyderabad,31/07/2019,11.971062,24.894911,3.396618,12.680738,8.210965,11.656427,0.314503,7.737327,15.287329,0.158032,0.833487,33.40217,Good
Hyderabad,13/07/2018,9.84654,23.286406,5.427335,16.950065,13.782493,12.390738,0.295481,6.113122,15.85971,0.434495,2.590435,34.631193,Good
Hyderabad,30/07/2019,7.688876,13.284117,3.087948,12.889049,9.350085,5.028306,0.321432,5.75286,15.022104,0.970957,0.576505,36.353899,Good
Hyderabad,30/07/2019,7.145968,13.480564,3.13764,13.892425,9.246146,6.950333,0.32775,5.227711,14.810004,1.035,0.794398,38.523069,Good
Hyderabad,30/07/2019,7.309365,13.093749,3.014598,12.583441,8.661578,4.627847,0.320474,5.492682,14.738133,1.098103,0.636768,37.420979,Good
Hyderabad,30/07/2019,8.199189,16.374632,3.559888,12.814097,8.957592,12.910868,0.336688,5.98196,16.801345,0.778566,0.583976,40.729499,Good
Hyderabad,12/08/2018,11.003965,24.198159,5.218327,17.640023,13.299001,15.458916,0.318635,6.271671,13.71953,0.396723,1.910074,42.396226,Good
Hyderabad,12/08/2018,13.899786,26.579356,6.791334,17.481426,12.040247,16.395249,0.350925,6.556736,13.68147,0.203343,1.15547,41.293708,Good
Hyderabad,13/07/2019,12.615182,36.284404,2.902717,13.445098,9.587416,11.64087,0.359862,10.855349,17.971372,0.11911,1.263341,46,Good
Hyderabad,05/07/2019,13.138491,32.902563,2.548996,12.04491,8.13125,9.351919,0.351647,6.337164,19.263639,0.136384,0.649626,46.820277,Good
Hyderabad,10/07/2018,17.455011,49.299811,3.49303,16.82602,11.471,11.76369,0.366358,11.171987,18.218927,0.114502,0.746925,49.131558,Good
Hyderabad,12/08/2018,13.801749,26.072439,6.94203,16.29532,12.047107,16.863382,0.34533,6.667173,13.554308,0.260375,2.003099,41.237101,Good
Hyderabad,31/07/2019,12.123848,24.201821,3.315057,12.931583,9.014504,11.692029,0.374507,8.930406,16.267842,0.139189,1.028381,37.127944,Good
Hyderabad,12/08/2018,14.385307,27.209903,7.009127,15.326155,10.744825,17.663949,0.38,6.809704,13.506409,0.137417,1.276625,40.77011,Good
Hyderabad,31/07/2019,11.691856,22.589917,3.392627,12.669575,8.369204,11.455802,0.379229,8.362214,14.465127,0.16001,0.52024,36.198006,Good
Hyderabad,31/07/2019,11.620056,22.20481,3.251813,14.243031,8.482701,10.588106,0.37871,7.587725,14.450188,0.087154,0.441319,33.914758,Good
Hyderabad,31/07/2019,12.247303,23.990089,3.279696,13.979696,9.003203,9.495047,0.3,7.315351,16.056425,0.0891,0.708761,32,Good
Hyderabad,31/07/2019,11.854646,24.272901,3.261446,11.993197,7.755804,13.061671,0.281497,7.128475,15.847816,0.077455,0.534204,33.525253,Good
Hyderabad,31/07/2019,12.131605,24.926801,2.960684,12.009156,7.969274,12.333279,0.300798,7.233016,15.116553,0.077001,0.659623,32.99603,Good
Hyderabad,31/07/2019,13.297436,25.268611,2.708124,12.513258,8.155137,10.11012,0.305643,7.187854,15.275585,0.060578,0.549484,32.375052,Good
Hyderabad,02/07/2019,14.214378,27.975516,3.235022,12.964957,8.108855,9.250003,0.309887,4.439022,14.953343,0.145194,0.813117,34.16619,Good
Hyderabad,06/07/2019,15.340278,42.476821,2.294312,12.142403,6.807607,7.09245,0.328233,4.937091,16.461888,0.107562,0.587254,37.295898,Good
Hyderabad,28/06/2018,18.530178,51.428561,4.000193,19.998668,14.654451,14.07942,0.274463,6.082595,17.036303,0.248812,2.393312,47.721613,Good
Hyderabad,18/08/2018,17.037616,42.332461,2.886202,13.848456,9.203649,12.781983,0.35633,9.612548,16.241884,0.166501,0.955736,48.146244,Good
Hyderabad,18/08/2018,17.87363,43.056545,3.111389,14.920347,10.511002,15.00966,0.351448,7.862584,17.368539,0.286127,1.697732,47.901371,Good
Hyderabad,26/06/2018,20.036404,44.043907,4.145201,23.240185,14.769743,13.130887,0.257156,5.331071,16.776971,0.341518,3.159063,47.999522,Good
Hyderabad,05/07/2019,14.767737,32.510871,2.630768,12.593778,7.168065,7.699441,0.351347,4.024757,17.654569,0.175996,1.830935,45.26517,Good
Hyderabad,03/07/2019,21.215034,44.690752,2.765357,13.150156,7.690327,8.450891,0.356486,3.892569,18.156265,0.27961,2.355207,47.398727,Good
Hyderabad,28/06/2018,25.039204,46.105009,7.256225,23.980827,18.489432,16.99654,0.388165,4.643235,23.003262,0.787027,5.022637,49.844652,Good
Hyderabad,13/07/2018,10.679288,24.100388,5.401802,19.946512,14.11666,15.613779,0.281702,5.637284,16.019197,0.440292,3.053395,37.025091,Good
Hyderabad,13/07/2018,12.373799,27.457904,5.292884,19.017037,13.906965,14.144577,0.30794,5.186739,19.90393,0.371507,2.676012,36.240624,Good
Hyderabad,28/06/2018,19.597836,52.376573,3.516017,23.084953,14.487178,14.311153,0.280324,8.18686,17.425029,0.648104,4.608942,40.395086,Good
Hyderabad,06/07/2018,20.0963,42.697597,4.410357,23.17267,15.880612,13.294879,0.358075,5.662784,18.786964,1.280574,10.025905,47.421764,Good
Hyderabad,06/07/2018,20.198062,43.521069,7.032014,24.145963,16.42456,14.774849,0.275395,5.79378,17.1465,1.288519,8.467411,46.330421,Good
Hyderabad,09/07/2018,15.551349,31.144136,5.693537,23.006112,15.713092,18.340781,0.271275,5.823278,15.447051,0.519448,2.720949,45.087679,Good
Hyderabad,13/07/2018,10.198534,23.331074,5.425335,19.868438,13.849132,14.906818,0.272395,5.920795,16.251827,0.424053,2.728063,34.861675,Good
Hyderabad,13/07/2018,9.936269,23.035756,5.335496,19.608296,14.291786,14.101682,0.264808,6.700019,14.272049,0.430524,2.251525,34.177297,Good
Hyderabad,13/07/2018,13.39963,31.843303,5.832349,19.987113,14.570675,13.129827,0.31,7.034312,14.732125,0.43237,2.910247,33.081206,Good
Hyderabad,21/08/2018,10.31,20.855971,5.657341,18.564696,13.548542,9.520761,0.29617,5.489388,13.639732,0.381261,2.104631,29.278599,Good
Hyderabad,13/07/2018,9.876049,22.815668,5.457704,19.877374,14.091372,12.248486,0.260597,6.563721,15.231962,0.450059,2.691835,32.624271,Good
Hyderabad,13/07/2018,14.07226,33.981804,4.917602,19.848227,14.090362,10.478566,0.262092,6.181161,13.721921,0.645501,3.570034,31.592447,Good
Hyderabad,28/06/2018,19.290582,52.862644,5.736642,21.280226,15.275478,17.995487,0.268726,8.149764,13.73528,0.613791,4.916577,39.291651,Good
Hyderabad,19/06/2018,12.6352,31.411622,4.430781,19.086157,12.867332,15.69062,0.403723,5.868978,14.167294,0.284604,2.158588,47.008499,Good
Hyderabad,06/07/2018,19.965247,43.193589,5.162397,22.934975,15.300123,13.062273,0.318832,5.6718,18.164532,1.277894,9.80873,47.582692,Good
Hyderabad,06/07/2018,19.939061,42.356445,2.740804,24.843297,16.124141,13.304776,0.380435,5.551994,18.809691,1.307633,11.034405,46.71498,Good
Hyderabad,06/07/2018,20.645753,66.876501,7.512321,25.600098,18.672196,14.629078,0.338246,7.72236,13.811506,1.347663,11.154301,49.826355,Good
Hyderabad,30/10/2015,516.200002,82.976046,3.03,1.117338,3.227193,10.78,1.090004,4.770122,38.705162,1.050512,5.851837,486.999955,Severe
Hyderabad,30/10/2015,284.452111,104.268604,6.087806,6.256128,2.916073,11.097657,0.942097,9.142815,40.803423,1.070006,6.305784,505.580436,Severe
Hyderabad,30/10/2015,524.367902,94.000067,16.160135,16.161079,34.464174,10.529963,1.57,8.879348,37.455019,2.143601,13.128263,442.020233,Severe
Hyderabad,30/10/2015,352.995745,95.552629,8.478907,16.502666,19.310527,10.470269,1.162543,9.38493,38.879786,1.384231,8.573795,509.978987,Severe
Hyderabad,30/10/2015,516.796906,87.833674,3.600011,12.707274,25.038712,10.754525,1.158934,7.021559,37.498303,1.584636,12.500054,479.959522,Severe
Hyderabad,30/10/2015,395.316305,103.130109,13.505583,11.831473,6.338511,10.96838,1.020644,7.733691,38.572702,1.075139,8.31801,457.768995,Severe
Hyderabad,30/10/2015,476.5941,94.738146,11.742439,16.17371,30.308966,10.579797,1.540267,8.683543,38.112349,1.563277,12.5616,451.040704,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,516.476438,84.980442,3.049015,8.741799,18.502541,10.773953,1.102186,6.489999,37.565996,1.349693,12.127823,485.170274,Severe
Hyderabad,30/10/2015,394.932978,101.899076,4.911008,4.730395,4.406187,11.041003,0.969215,6.206559,38.767209,1.069915,6.302702,482.490347,Severe
Hyderabad,30/10/2015,522.870141,93.752519,10.545272,2.039147,31.342807,10.548517,1.569442,6.605759,37.857505,1.691265,12.663208,447.356451,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,459.501329,94.635845,4.75272,9.711589,25.12846,10.880958,1.164096,7.444782,37.888552,1.482949,10.690816,493.462379,Severe
Hyderabad,30/10/2015,472.870343,98.680447,12.783738,14.679789,22.087219,10.688451,1.433896,9.077933,38.441373,1.327765,12.09975,454.745596,Severe
Hyderabad,30/10/2015,362.44119,97.770927,12.207522,15.362143,22.458753,10.504344,1.381465,9.388979,38.396391,1.471339,11.323141,454.178203,Severe
Hyderabad,30/10/2015,324.194234,96.625133,7.509778,13.51235,16.471503,10.485747,1.043962,9.277431,39.394714,1.307236,6.533351,508.381391,Severe
Hyderabad,30/10/2015,516.212094,83.665386,3.034906,5.643305,13.730241,10.779112,1.092423,5.157513,37.823375,1.162749,9.806719,486.842979,Severe
Hyderabad,30/10/2015,316.90866,101.392388,9.538831,11.366743,6.220158,10.924191,1.007409,9.278673,39.316821,1.086644,8.726463,467.145046,Severe
Hyderabad,30/10/2015,512.173565,94.031498,13.033915,17.341948,33.872364,10.528447,1.569911,9.032178,37.714824,1.975577,12.671981,444.878563,Severe
Hyderabad,30/10/2015,340.900318,96.044233,7.666976,15.815601,7.280544,10.47323,1.088865,9.26678,38.944077,1.247308,6.340204,509.657768,Severe
Hyderabad,30/10/2015,502.328742,92.90758,6.360509,13.220463,25.783205,10.634104,1.279946,7.826157,37.766505,1.61155,12.501635,464.03544,Severe
Hyderabad,30/10/2015,363.796404,100.037537,13.382025,14.632091,19.626105,10.67554,1.32182,9.237184,38.494576,1.222292,9.406039,456.630263,Severe
Hyderabad,30/10/2015,465.839629,97.046184,11.622779,15.209317,27.50783,10.612811,1.440349,8.001904,38.253215,1.507218,12.281615,453.765436,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,516.229017,83.874533,3.045005,5.565213,10.327217,10.77814,1.100311,5.002622,38.162505,1.131735,6.338955,486.843767,Severe
Hyderabad,30/10/2015,450.666206,99.046999,7.739717,12.848459,23.384618,11.009177,1.166355,6.978478,37.851603,1.216612,9.954811,489.081272,Severe
Hyderabad,30/10/2015,513.566484,94.113598,10.850304,15.014549,31.842607,10.530437,1.569439,8.838227,38.074007,1.664958,12.496068,448.238215,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,472.686218,92.159849,4.156753,6.017472,24.033016,10.76646,1.141674,5.695638,38.094034,1.351683,9.114952,487.585444,Severe
Hyderabad,30/10/2015,489.800225,91.829322,9.875755,13.366254,22.483288,10.711152,1.318316,8.829511,38.417765,1.408187,12.370592,465.575653,Severe
Hyderabad,30/10/2015,361.387951,95.884771,9.658925,13.655708,19.463761,10.486064,1.148421,9.264139,38.923629,1.4379,7.025425,456.398789,Severe
Hyderabad,30/10/2015,351.652257,95.645258,8.434871,15.279296,17.9905,10.477889,1.156854,9.382663,39.045405,1.373625,7.575287,509.901114,Severe
Hyderabad,30/10/2015,516.205308,83.487663,3.032783,4.438317,7.826981,10.779238,1.093887,4.887969,38.259623,1.096778,5.984103,486.971092,Severe
Hyderabad,30/10/2015,294.302178,103.483411,6.320917,8.492259,3.212398,10.943765,0.951224,9.097286,40.29961,1.070872,6.333501,506.597018,Severe
Hyderabad,30/10/2015,524.174525,93.893626,11.726749,2.230589,32.297708,10.53908,1.569834,6.841535,37.740261,1.896129,13.01267,443.074058,Severe
Hyderabad,30/10/2015,342.345257,95.728031,8.342378,16.044634,17.455807,10.470783,1.097318,9.355546,38.924853,1.341299,6.531341,509.6655,Severe
Hyderabad,30/10/2015,508.230413,90.494391,4.744877,10.261765,23.823593,10.743556,1.208373,7.588249,37.704937,1.541546,12.468875,474.749786,Severe
Hyderabad,30/10/2015,394.977603,102.916773,11.961971,9.650013,4.912384,10.996002,1.010944,6.961107,38.750128,1.074062,7.213156,460.551287,Severe
Hyderabad,30/10/2015,510.279382,94.030522,11.544549,16.764157,32.483794,10.527165,1.546352,8.982365,37.86216,1.942873,12.864257,450.671157,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,516.64784,85.575912,3.08871,9.420704,22.215224,10.770091,1.100891,6.7786,37.535777,1.383161,12.437945,480.746356,Severe
Hyderabad,30/10/2015,365.171251,101.667109,6.153362,11.762037,13.744425,11.008557,1.096219,7.460657,38.971371,1.093235,6.61285,470.726038,Severe
Hyderabad,30/10/2015,521.579604,87.484209,4.966457,11.268114,25.525346,10.702733,1.507548,6.860644,37.584359,1.612175,12.367331,452.035746,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,468.051023,95.820093,11.1328,14.696486,24.788352,10.675785,1.477246,8.772102,38.207263,1.471868,12.196157,453.711838,Severe
Hyderabad,30/10/2015,486.228919,95.349825,10.690851,13.518263,22.821029,10.658334,1.370434,8.869602,38.420981,1.415767,12.387812,461.787662,Severe
Hyderabad,30/10/2015,361.141019,101.454097,10.728429,12.061382,11.984379,10.658781,1.111098,9.316966,38.882089,1.405889,9.234995,455.133226,Severe
Hyderabad,30/10/2015,322.132773,97.054797,6.909487,13.696188,14.67836,10.488992,1.042338,9.211219,39.385267,1.249303,6.499468,508.926065,Severe
Hyderabad,30/10/2015,508.46594,88.750302,4.217018,8.475292,16.516446,10.769853,1.151981,7.161685,37.677035,1.334426,12.139339,464.240219,Severe
Hyderabad,30/10/2015,317.163637,99.185746,8.549836,12.009749,5.496999,10.714243,1.013843,9.255187,39.344008,1.144203,7.654348,479.098884,Severe
Hyderabad,30/10/2015,511.595377,93.435792,9.295596,13.711948,32.710295,10.563732,1.382231,8.700855,37.733723,1.940408,12.642487,455.557291,Severe
Hyderabad,30/10/2015,324.352741,96.21761,6.485607,14.628323,5.470588,10.494787,1.043258,9.138103,38.99728,1.18754,6.318455,509.598551,Severe
Hyderabad,30/10/2015,506.302438,92.959618,6.188351,6.190008,24.532818,10.65919,1.27602,7.410023,37.73849,1.612023,12.395449,464.331922,Severe
Hyderabad,30/10/2015,363.615613,96.108262,12.115045,16.438196,21.435629,10.518914,1.289382,9.381775,38.530797,1.456378,11.037803,455.108318,Severe
Hyderabad,30/10/2015,453.578195,100.312898,9.029047,14.465931,27.226101,10.777518,1.148102,7.817892,37.922232,1.412022,10.655267,476.278301,Severe
Hyderabad,30/10/2015,324.496958,97.293765,6.331386,13.790941,7.373577,10.4893,1.037466,9.200122,39.337587,1.273536,6.316637,508.535022,Severe
Hyderabad,30/10/2015,516.221952,83.309171,3.041283,3.929303,4.903035,10.779368,1.096998,4.771735,38.678746,1.059855,5.868656,486.905225,Severe
Hyderabad,30/10/2015,453.881551,92.35876,6.800809,11.039183,23.225864,10.9736,1.202994,7.671892,37.915484,1.302172,10.956505,484.774242,Severe
Hyderabad,30/10/2015,512.810618,94.100149,11.878884,15.258048,33.262194,10.528605,1.56975,8.951619,37.92981,1.834666,12.563229,446.238409,Severe
Hyderabad,30/10/2015,338.691155,97.407582,7.00747,13.89709,5.171821,10.474891,1.077271,9.219787,39.204019,1.232109,6.326418,509.334403,Severe
Hyderabad,30/10/2015,469.547524,94.956188,4.28041,6.080636,23.735021,10.854098,1.136279,6.863829,37.951821,1.322602,9.42905,487.322458,Severe
Hyderabad,30/10/2015,501.720081,92.246647,7.788769,13.117457,24.716795,10.648797,1.286524,7.845999,37.856273,1.57158,12.456918,464.094263,Severe
Hyderabad,30/10/2015,361.874843,96.368667,11.155484,14.238637,19.572021,10.619644,1.244571,9.239955,38.646584,1.297497,7.317178,456.583919,Severe
Hyderabad,30/10/2015,342.646918,95.90148,8.078661,15.98222,13.880087,10.474973,1.091371,9.331846,38.976227,1.262284,6.449433,509.67063,Severe
Hyderabad,30/10/2015,516.202799,83.07288,3.030491,2.376459,4.204465,10.779713,1.091429,4.870929,38.586721,1.05805,5.952611,486.983617,Severe
Hyderabad,30/10/2015,290.169859,103.742068,5.604011,8.393708,2.937005,11.000213,0.950541,9.090343,40.49793,1.070243,6.256962,506.711796,Severe
Hyderabad,30/10/2015,521.777263,94.008353,14.366421,15.200501,33.660194,10.53003,1.569999,8.82091,37.702575,2.058968,13.099067,442.457202,Severe
Hyderabad,30/10/2015,349.245296,95.569799,8.422707,16.649519,18.067952,10.470031,1.124977,9.367194,38.910997,1.355687,6.63512,509.932994,Severe
Hyderabad,30/10/2015,516.786059,85.546074,3.241704,10.71108,22.573231,10.764163,1.107028,6.321432,37.627547,1.527673,12.228605,480.850714,Severe
Hyderabad,30/10/2015,364.263387,100.831013,12.74039,13.958494,14.153585,10.727858,1.252599,9.130664,38.672291,1.181683,10.680661,456.183542,Severe
Hyderabad,30/10/2015,499.376475,93.076014,11.48097,15.351498,31.43948,10.59728,1.471615,8.331404,38.018393,1.816236,12.606881,451.581847,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,516.609677,85.125063,3.05966,9.179241,20.482759,10.772299,1.102243,6.640667,37.564169,1.418004,12.460794,481.549012,Severe
Hyderabad,30/10/2015,365.126463,101.711199,6.315681,11.274063,12.214883,11.014488,1.086424,7.453519,38.968454,1.090923,7.886161,470.432553,Severe
Hyderabad,30/10/2015,514.937863,93.621899,8.723905,12.498846,31.268669,10.566418,1.532437,8.406388,37.866448,1.685471,12.400699,448.647088,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,456.678797,99.32898,7.057212,13.929375,25.287024,10.799207,1.158603,7.778989,37.901645,1.482091,10.606795,476.925835,Severe
Hyderabad,30/10/2015,468.688081,95.871563,12.602501,15.43262,23.915906,10.552069,1.4838,8.806127,38.378813,1.577688,12.423614,454.041095,Severe
Hyderabad,30/10/2015,363.583918,99.84806,12.918067,15.073715,20.377234,10.596845,1.344418,9.249338,38.435767,1.263311,9.780059,456.374623,Severe
Hyderabad,30/10/2015,324.55126,96.153774,7.326638,13.691491,15.620116,10.484774,1.066241,9.262126,39.133552,1.299096,6.521001,509.551565,Severe
