City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Bengaluru,30/01/2016,73.800253,122.242527,9.314941,44.455445,15.031693,38.047076,2.014017,4.674058,29.626674,1.07,1.927391,171.873743,Moderate
Bengaluru,30/01/2016,60.912939,135.213758,8.469363,38.905166,24.720988,35.728906,0.92783,4.28,27.577324,1.010356,0.725788,140.563521,Moderate
Bengaluru,20/02/2016,54.158813,122.304419,10.628157,42.950313,20.10242,33.988062,0.800215,6.543452,41.471095,0.749661,0.998099,113.513538,Moderate
Bengaluru,08/02/2016,85.010151,127.709073,9.778435,40.744969,19.362119,33.337476,2.550612,3.654572,39.092753,1.046612,1.678392,173.217854,Moderate
Bengaluru,15/03/2016,66.174852,133.230272,11.780864,37.77051,19.975276,40.435614,2.450823,3.493183,29.161679,1.721338,2.799833,181.86222,Moderate
Bengaluru,20/02/2016,45.64879,128.341198,8.249352,26.619456,0,28.366831,1.3207,6.615579,24.93343,2.130305,2.271895,116.142122,Moderate
Bengaluru,10/11/2016,48.951065,133.19773,12.163173,29.123383,0,27.692971,0.825326,5.070788,48.585801,3.857275,3.153918,113.732086,Moderate
Bengaluru,03/03/2016,55.044453,149.291355,8.457799,40.417118,16.276961,28.835119,0.696336,3.238606,59.344728,1.314602,1.216162,121.678386,Moderate
Bengaluru,10/11/2016,49.64203,128.931276,8.157644,32.127159,0,29.952643,0.722787,7.83527,71.871846,1.194966,2.047773,114.617461,Moderate
Bengaluru,16/11/2016,39.955575,131.452645,13.594675,29.456071,0,24.515707,1.172522,3.664062,21.218366,2.985254,2.677932,101.768153,Moderate
Bengaluru,15/03/2016,49.815623,142.653232,15.592561,35.757178,4.976768,31.365331,1.108258,2.947363,47.893622,1.54647,1.253734,175.524664,Moderate
Bengaluru,10/11/2016,43.866442,139.612623,7.838215,37.033298,0,24.650965,0.613113,3.952055,52.766926,3.65842,1.86263,101.110198,Moderate
Bengaluru,21/10/2016,68.858035,180.237278,15.13195,42.075077,1.521062,27.936867,0.834295,9.424829,38.909136,1.337593,1.952254,125.888492,Moderate
Bengaluru,17/02/2016,64.596718,139.651574,8.514819,33.459733,0.904587,38.17749,2.024532,6.819191,27.872906,1.450763,1.975039,115.121328,Moderate
Bengaluru,22/02/2016,88.805091,129.594647,8.931371,32.279954,11.813066,25.903454,1.455338,4.533233,43.533625,5.93308,6.464857,141.098931,Moderate
Bengaluru,29/03/2016,48.783381,158.971157,13.337451,35.272967,0,17.547418,1.101553,3.646033,42.416588,6.993117,3.060581,127.910993,Moderate
Bengaluru,29/03/2016,46.37978,161.531668,12.972134,36.329722,0,17.611711,1.112195,3.733852,40.471084,5.741834,2.984609,126.20872,Moderate
Bengaluru,24/10/2016,49.911859,174.988721,16.044411,38.029036,0,18.900922,0.811628,4.450358,28.865692,8.557892,4.628789,120.632157,Moderate
Bengaluru,21/10/2016,52.980543,173.590044,15.79738,38.577937,0,17.598776,0.696877,4.399653,26.299001,8.754686,4.00046,122.516083,Moderate
Bengaluru,21/10/2016,52.492175,164.35414,14.690395,36.650176,0,23.78435,0.831572,8.608419,37.430129,8.489124,4.067787,113.027689,Moderate
Bengaluru,06/02/2016,63.288374,169.560589,9.272959,36.743542,0.116542,19.636311,1.863487,4.308433,29.001816,5.710831,0.680545,155.520955,Moderate
Bengaluru,19/02/2016,44.449873,138.113577,11.090637,26.430357,1.017145,27.759916,0.95818,4.277145,42.041305,6.225417,0.973533,115.082467,Moderate
Bengaluru,02/12/2016,26.712689,85.475362,10.771515,28.446592,0,29.990854,0.836701,6.376653,20.917434,3.142465,6.158451,103.514054,Moderate
Bengaluru,16/11/2016,36.084208,139.649489,9.559798,37.447721,0,24.291607,1.637505,3.180579,10.852192,2.670992,4.16425,121.158392,Moderate
Bengaluru,23/10/2016,38.280482,136.183185,13.049999,40.942829,0,28.160506,1.127581,2.983048,29.847386,1.924611,3.940915,199.445728,Moderate
Bengaluru,16/11/2016,38.874607,128.36379,9.735374,46.104171,0,20.142392,0.786191,4.77035,29.564302,4.524305,3.361361,103.735882,Moderate
Bengaluru,05/03/2016,55.698763,134.053406,7.585453,36.185584,6.50673,23.785769,1.576447,3.69951,14.615981,2.029283,0.443509,158.636033,Moderate
Bengaluru,04/12/2016,24.632989,137.594143,10.390575,31.61449,0,29.80708,1.689338,7.813061,8.431609,4.023801,4.345898,126.247483,Moderate
Bengaluru,30/03/2016,45.098441,136.71994,8.348078,26.439827,0,28.123172,1.412491,5.867276,31.784325,5.26358,2.159302,118.311826,Moderate
Bengaluru,24/03/2016,45.599117,171.165825,13.876234,33.809568,0,22.716884,0.832595,3.478942,32.36165,6.191059,3.60499,106.940319,Moderate
Bengaluru,04/12/2016,25.765802,137.432163,11.038088,34.671519,0,31.93781,1.49641,3.307393,7.676445,2.50995,3.788187,131.576334,Moderate
Bengaluru,17/02/2016,49.172366,144.850634,9.291301,31.82142,2.0978,23.691158,1.655726,4.41121,22.8488,1.403296,1.956385,104.768539,Moderate
Bengaluru,27/10/2016,57.881769,138.058099,10.154814,70.415924,8.964421,31.581148,0.70909,5.982519,13.766836,6.039026,1.904807,128.174183,Moderate
Bengaluru,18/11/2016,40.022512,139.839787,5.434555,33.947681,0,19.25807,0.570267,4.843737,55.631499,2.473243,3.368261,102.077561,Moderate
Bengaluru,07/12/2016,36.786663,126.39085,7.131997,42.313244,0,22.622673,0.802299,5.369237,36.734802,3.732734,3.934144,104.413712,Moderate
Bengaluru,07/12/2016,45.884571,129.002756,7.384662,46.359144,0,22.282269,0.782381,5.419994,41.547316,3.664671,2.42719,106,Moderate
Bengaluru,10/11/2016,45.208991,141.585217,6.235402,41.498973,0,21.196814,0.770288,5.523459,50.458801,3.866309,2.842167,113.353829,Moderate
Bengaluru,28/10/2016,51.726476,111.104673,4.771427,37.57128,0,24.894843,0.538025,3.681661,60.697352,4.341468,3.161272,125.571486,Moderate
Bengaluru,10/11/2016,44.888851,131.411766,7.65793,34.266252,0,25.888557,0.778248,6.324916,61.140459,2.470538,3.733303,117.461983,Moderate
Bengaluru,18/11/2016,25.368661,137.978929,8.185922,42.463009,0,26.18124,0.585249,3.62471,54.746321,2.683891,2.643157,105.215052,Moderate
Bengaluru,17/11/2016,23.917035,95.085733,8.782857,27.907413,0,23.869254,4.229462,5.137247,52.125911,0.90079,2.512204,168.485707,Moderate
Bengaluru,04/07/2016,28.081106,106.045362,6.946539,28.559995,0,26.430327,2.233788,4.120556,48.304916,0.615614,1.91111,175.829817,Moderate
Bengaluru,18/06/2016,31.949661,86.507856,10.910698,28.626585,14.140049,31.547897,6.035442,4.658714,11.552617,1.620509,1.506535,172.04264,Moderate
Bengaluru,01/02/2017,27.806272,82.077692,8.65199,41.416908,10.864324,24.176483,1.181605,6.831619,37.188127,1.190606,0.398138,101.47047,Moderate
Bengaluru,17/11/2016,36.302031,97.793492,7.611005,38.268918,0,22.315088,4.768935,7.103683,53.337524,3.14899,3.43243,188.643512,Moderate
Bengaluru,01/02/2017,29.649084,91.4165,8.234394,51.210321,0,21.513506,1.01,5.810833,39.076642,2.311765,2.478916,106.713593,Moderate
Bengaluru,22/02/2017,44.329231,114.23396,7.366311,44.545943,0,23.844759,0.790392,8.323065,64.947433,3.682599,4.157454,106.113137,Moderate
Bengaluru,02/12/2016,24.412608,89.043225,13.803607,37.549932,0,25.690438,0.805543,5.510419,17.750989,1.808707,2.131635,110.108694,Moderate
Bengaluru,02/12/2016,30.524359,83.643097,8.277733,43.784157,0,26.453753,1.623562,8.700757,38.300214,2.035778,2.22895,101.065944,Moderate
Bengaluru,10/01/2017,66.596093,108.197199,7.062441,39.45151,12.964985,19.02941,0.862735,4.69741,50.369652,1.172419,2.490474,140,Moderate
Bengaluru,10/11/2016,42.217685,102.19528,11.504038,43.4369,0,22.821064,0.681582,8.661978,59.29484,4.5057,2.167209,105.187608,Moderate
Bengaluru,29/03/2017,48.64865,92.138471,3.757413,37.426754,0,28.69134,0.319176,2.967975,53.173546,2.897649,2.138343,112,Moderate
Bengaluru,25/03/2017,55.069539,104.438806,6.991269,39.15839,0,21.865264,0.416834,8.599441,53.22033,4.685658,2.895632,105.204071,Moderate
Bengaluru,31/03/2017,42.802795,107.7801,8.789971,39.87126,0,24.999109,0.56023,2.79,67.730587,2.222528,1.924766,120.347911,Moderate
Bengaluru,02/04/2017,34.272938,99.599992,3.737195,26.456126,0,26.576321,0.520703,2.537692,68.612088,2.011748,1.681035,113.010593,Moderate
Bengaluru,01/04/2017,38.173609,105.054322,9.780999,43.509409,0,26.032276,0.682901,3.317716,65.099847,2.176979,1.738472,106.545297,Moderate
Bengaluru,02/04/2017,49.942562,100.333915,5.557476,32.643989,0,24.917881,0.548388,3.958847,72.567312,2.668193,2.247959,108.127874,Moderate
Bengaluru,29/03/2017,37.759628,90.996886,2.862284,22.573753,0,28.725933,0.321445,2.942808,65.369353,2.355014,1.912859,110.362247,Moderate
Bengaluru,01/04/2017,51.00698,104.824467,6.987831,39.427384,0,24.472253,0.556503,4.846008,69.66101,2.972314,2.107153,107.247952,Moderate
Bengaluru,25/03/2017,48.110763,104.966038,7.244048,39.899987,0,22.419657,0.558273,6.525813,57.088035,4.104862,2.474747,106.780944,Moderate
Bengaluru,22/02/2017,38.250461,112.860229,9.85581,45.257872,0,21.908274,0.765016,8.759117,65.872501,2.722755,3.874466,106,Moderate
Bengaluru,29/04/2017,37.547019,76.257563,9.788027,35.272304,10.476118,28.706759,1.756209,4.640717,44.545178,1.381737,3.421076,135.752607,Moderate
Bengaluru,29/01/2016,102.393099,74.730119,7.097546,34.600117,16.774891,21.557029,0.824595,7.494353,25.498629,1.621117,1.138102,159.961942,Moderate
Bengaluru,02/12/2016,31.322757,75.096804,7.456112,39.574573,0,22.516105,0.597735,6.092428,28.303229,1.539595,1.367279,101.09656,Moderate
Bengaluru,18/06/2016,31.669701,82.682465,8.982825,37.178998,12.849759,34.210127,2.727452,4.911648,9.562138,1.653508,3.629844,152.144836,Moderate
Bengaluru,26/10/2016,27.501785,102.273646,40.420452,60.898228,0,75.307582,2.102197,5.891346,12.270651,1.455587,1.581109,162.266347,Moderate
Bengaluru,23/02/2016,171.064432,91.716306,24.022164,32.188529,0,28.260163,0.804032,4.967705,14.272956,1.393436,1.069456,117.581635,Moderate
Bengaluru,16/11/2016,31.025429,105.955641,8.381072,33.252719,0,32.00793,0.851797,5.371088,20.438522,1.190486,1.341791,106.016654,Moderate
Bengaluru,03/03/2017,32.84248,96.96786,13.800977,31.808021,0,29.713398,0.844746,6.191795,21.635082,1.880484,1.57829,103.290477,Moderate
Bengaluru,11/02/2017,18.34707,114.835728,15.547794,31.801066,0,26.762253,1.100573,5.540835,26.216443,0.552974,1.137737,108.653745,Moderate
Bengaluru,02/04/2017,20.189479,113.177073,17.11699,32.705524,0,27.119491,1.213659,5.050227,52.42951,0.583209,1.361088,111.686568,Moderate
Bengaluru,16/11/2016,23.733589,116.855049,10.504285,31.883823,0,26.838057,1.08,5.653869,27.061757,0.741857,1.126497,107.780523,Moderate
Bengaluru,26/12/2016,21.954873,106.990536,13.670453,31.482691,0,26.948264,1.105347,5.505349,42.354035,0.721,1.150843,110.013232,Moderate
Bengaluru,25/01/2017,33.224252,112.682336,9.788471,39.03033,0,27.093166,3.972762,4.967196,50.000396,0.726094,1.798671,165.816945,Moderate
Bengaluru,29/03/2017,21.434447,82.245472,10.498368,26.564621,0,25.275206,1.258503,5.048567,47.098804,0.879376,0.782341,125.269116,Moderate
Bengaluru,29/03/2017,30.871487,103.170725,6.36457,30.264939,0,27.869915,0.879148,4.5361,56.836449,1.755249,1.432375,117.372999,Moderate
Bengaluru,29/04/2017,23.447889,91.062277,10.921462,26.287151,0,24.642687,1.626348,5.413326,46.143843,1.06005,1.203218,130.9385,Moderate
Bengaluru,21/07/2017,21.578755,87.703799,11.331879,28.687809,0,26.000701,1.468736,4.777515,45.980218,0.758827,0.772291,125.065444,Moderate
Bengaluru,29/04/2017,36.672892,75.395969,15.479982,30.972144,0,28.505197,1.541196,5.170942,41.801116,1.031695,1.749413,142.368595,Moderate
Bengaluru,02/12/2016,23.579641,77.010523,6.583773,30.123075,0,22.778056,0.697982,4.951502,22.435443,0.870446,1.42204,105.539963,Moderate
Bengaluru,20/06/2016,22.177133,83.091158,14.19039,35.338148,0,24.437234,1.133321,4.908257,11.090624,0.73962,2.984997,118.334327,Moderate
Bengaluru,25/01/2017,21.620245,92.84066,8.656286,27.758235,0,24.435141,2.469755,5.350527,54.434972,0.728267,2.71223,164.189686,Moderate
Bengaluru,22/07/2017,26.906284,88.527484,8.978716,29.597046,0,24.580627,1.167641,5.538277,49.485277,0.783593,1.445746,136.958446,Moderate
Bengaluru,29/01/2016,108.566115,71.153915,22.97921,28.264675,0,24.316677,0.808554,4.78159,19.722413,0.937668,1.621269,155.33813,Moderate
Bengaluru,23/02/2016,141.395986,87.783832,9.179686,29.166773,4.860768,27.896968,1.156603,4.02434,34.130569,1.322059,0.564099,195.043655,Moderate
Bengaluru,13/05/2017,105.517787,56.330803,20.380041,31.899029,0,24.309918,0.619054,4.776839,19.041751,1.206982,1.784624,158.139222,Moderate
Bengaluru,02/12/2016,15.19506,74.814833,14.69662,28.98296,0,24.467631,0.772208,4.843099,29.798772,0.800518,1.285729,106.051658,Moderate
Bengaluru,27/04/2016,23.87141,53.893608,11.505357,29.025935,0,23.669001,0.625029,4.817304,23.126884,1.296613,1.446678,101,Moderate
Bengaluru,02/12/2016,26.030984,88.010975,15.199102,36.34702,0,25.505969,0.96562,6.368542,18.702606,2.321975,2.164283,107.191229,Moderate
Bengaluru,13/05/2017,108.223798,66.374794,5.756699,22.723454,8.053122,25.494861,0.575017,4.872617,34.161572,1.168556,1.179745,106.018261,Moderate
Bengaluru,19/11/2015,24.228314,52.633011,13.33073,31.578987,15.882594,21.229593,1.765002,4.012213,10.535995,0.706269,1.186622,139.927575,Moderate
Bengaluru,26/12/2015,76.031839,59.393248,6.548758,22.50299,16.032658,23.151187,0.567625,4.436334,38.485243,2.113654,4.77703,103.319124,Moderate
Bengaluru,29/04/2017,32.773132,73.179879,12.201514,29.166932,30.642095,26.324639,1.291341,4.063358,45.43979,1.012315,3.217133,127.354115,Moderate
Bengaluru,09/02/2016,76.702774,262.756658,12.91112,51.310148,23.85605,28.751625,1.138322,4.868941,39.539088,2.061602,1.854525,163.668701,Moderate
Bengaluru,14/11/2015,44.230607,155.297382,9.567093,26.98023,20.153622,26.494303,0.931643,4.621707,37.6812,1.179409,0.682406,121.297619,Moderate
Bengaluru,30/10/2017,48.9164,82.830656,7.348911,16.156122,16.622227,23.216852,0.851324,4.300366,35.147836,0.201868,0.164825,102.58761,Moderate
Bengaluru,27/12/2015,116.512514,70.11849,12.313444,40.616063,26.859342,22.497103,0.952309,4.233983,56.836445,1.124903,0.240806,117.584365,Moderate
Bengaluru,01/11/2017,34.579431,65.877619,6.869983,31.097968,42.615539,21.819694,0.69302,4.270464,48.523291,0.124304,1.742981,136.60733,Moderate
Bengaluru,26/12/2015,64.108686,58.655237,7.347138,23.945516,31.213956,19.234834,0.450866,4.637992,44.315157,0.480569,0.953856,117.482941,Moderate
Bengaluru,01/11/2017,62.387386,90.362445,8.696206,37.784412,57.532054,25.350335,0.831206,6.503046,42.376556,0.230208,2.313593,159,Moderate
Bengaluru,10/10/2017,42.371484,67.121924,12.838611,32.340428,30.740118,20.601979,1.016287,3.338652,43.855312,0.783172,1.876207,126.886216,Moderate
Bengaluru,27/12/2015,62.75745,88.166846,7.217085,43.98578,25.638881,12.373828,0.986505,4.177274,53.421756,0.123152,0.982352,108.151415,Moderate
Bengaluru,10/10/2017,37.080404,76.688368,7.993647,34.327231,28.451754,27.479172,1.335621,5.739901,51.300338,0.011313,1.368916,113.095954,Moderate
Bengaluru,15/02/2016,37.399818,93.16008,9.157285,38.439294,28.647052,41.396162,1.221587,5.27652,47.539936,0,0.256695,108.246516,Moderate
Bengaluru,21/02/2016,41.799012,100.690089,8.62062,41.686538,30.618175,31.801527,0.985329,4.450042,52.469869,0.496127,1.154155,117.099969,Moderate
Bengaluru,19/01/2018,47.268103,94.475799,7.867267,35.091455,26.944356,17.612963,0.859193,4.720364,70.42872,0.221595,0.971812,104,Moderate
Bengaluru,03/04/2017,34.562713,116.112456,4.860691,37.871247,18.747864,47.605377,1.06237,4.290272,68.735422,0,0.312852,110.26824,Moderate
Bengaluru,02/04/2017,32.739216,104.437772,4.813421,33.695856,18.40981,38.010863,1.125577,3.166548,68.994259,1.376234,0.853095,108.396429,Moderate
Bengaluru,23/01/2018,47.784737,136.047674,4.659527,36.058745,20.370644,57.752009,1.177275,4.41022,60.980398,0.047703,0.397415,103.087804,Moderate
Bengaluru,23/01/2018,47.494225,129.799121,4.313958,40.496112,23.660081,66.87226,1.211278,4.59,45.430321,0.0938,0.39,102.401384,Moderate
Bengaluru,23/01/2018,45.858637,127.74395,8.335076,41.453446,24.642049,67.076751,1.141212,4.369175,44.796909,0.128897,0.352413,101.033955,Moderate
Bengaluru,28/03/2016,41.137474,142.251925,4.822461,35.906308,20.053325,57.933651,0.897101,4.279213,61.724856,0.028972,0.316176,104.911871,Moderate
Bengaluru,23/01/2018,38.273368,114.931499,4.270677,30.925043,20.346143,60.639242,1.010561,4.271282,60.840158,0,0.457067,109,Moderate
Bengaluru,23/01/2018,40.073802,114.057081,6.971743,38.385494,25.856013,72.331951,1.14516,4.475266,47.192719,0.170596,0.398481,107.670127,Moderate
Bengaluru,13/01/2018,34.779459,125.084028,5.844983,37.876128,21.446329,70.278489,1.2463,4.374386,51.060933,0,1.093176,112.061412,Moderate
Bengaluru,19/11/2015,22.079144,42.869626,9.141123,16.891178,20.647206,42.138461,1.235149,3.168261,13.004471,1.453787,2.404503,104.462207,Moderate
Bengaluru,22/01/2016,49.344955,146.112451,27.112952,41.772844,57.366472,11.844626,1.031857,7.461946,25.973458,2.625701,2.865968,105.520268,Moderate
Bengaluru,22/01/2016,48.394128,150.837203,30.01294,42.944373,59.296359,12.648742,1.008075,6.623318,26.432471,1.034738,2.456929,114.486744,Moderate
Bengaluru,13/01/2016,72.195772,159.544177,15.369525,42.40525,56.5494,15.189654,0.989798,9.328114,25.769175,1.603,2.104069,162.249482,Moderate
Bengaluru,14/10/2018,50.172481,100.992938,7.348381,27.006339,25.6576,15.241601,0.947687,3.967307,40.4127,0.837852,3.388572,116,Moderate
Bengaluru,26/12/2015,62.249965,55.152898,20.602834,36.530673,57.643363,11.460165,0.791785,8.393646,20.953732,1.470761,1.840554,119.067606,Moderate
Bengaluru,22/10/2018,44.969114,131.239685,22.652325,42.299923,51.289688,12.05906,1.155477,7.962894,27.84451,0.545866,1.948935,107.104373,Moderate
Bengaluru,22/10/2018,49.951153,122.619928,22.232585,44.312378,50.82339,13.753155,1.284046,7.283259,43.240592,0.611263,2.080606,113.669462,Moderate
Bengaluru,23/10/2018,55.928263,114.362427,22.735761,38.485429,47.19853,15.258083,1.100452,4.338145,35.125955,1.495705,6.294198,129.00786,Moderate
Bengaluru,22/10/2018,44.757136,119.06403,14.945211,33.17796,42.719374,15.631903,1.034026,6.967153,21.279303,0.581632,1.941367,110,Moderate
Bengaluru,22/10/2018,49.415396,131.07222,18.863448,40.851982,50.935049,12.043181,1.025359,7.540807,30.816094,0.430351,1.954653,101.595956,Moderate
Bengaluru,27/10/2018,38.16377,105.499818,15.401303,45.815733,49.074774,19.938484,1.015338,6.436,38.358083,0.526285,2.430491,107.386287,Moderate
Bengaluru,27/10/2018,37.800956,102.75287,15.070032,46.943617,52.12102,15.475431,1.154125,7.170398,38.180098,0.601857,2.467717,108.345636,Moderate
Bengaluru,27/10/2018,40.969598,108.541295,24.118463,52.413434,64.570375,18.507553,1.032423,6.661296,35.902307,1.491781,5.875219,103.20049,Moderate
Bengaluru,23/10/2018,55.517591,114.156615,31.853205,52.718724,70.32642,18.912982,1.190458,6.776102,26.919481,0.822456,4.28505,124.970696,Moderate
Bengaluru,25/10/2018,39.707911,110.606951,16.185873,43.98893,50.973262,20.06207,1.034296,5.983137,37.312705,0.58756,2.524201,107,Moderate
Bengaluru,25/10/2018,40.757335,108.793598,13.373117,34.958153,43.854159,16.067862,1.063484,6.862147,26.044923,0.64894,2.734443,109.896548,Moderate
Bengaluru,05/02/2016,62.152495,108.440064,16.38298,35.817516,47.475018,14.388134,1.006646,8.080596,24.277357,0.555135,2.022667,137.319918,Moderate
Bengaluru,31/10/2018,51.898458,100.239944,17.249795,32.399197,41.869653,18.565706,1.12485,5.068155,35.563244,1.193411,4.312473,105.441843,Moderate
Bengaluru,11/10/2018,55.38959,114.134864,30.562722,48.915094,58.169863,16.406053,1.37695,5.851551,28.870501,1.800393,5.659305,107.702099,Moderate
Bengaluru,24/10/2018,64.463703,130.517686,19.126102,51.384063,58.0766,16.850792,1.433093,7.760551,31.026061,1.433623,5.213334,133.487335,Moderate
Bengaluru,19/01/2016,77.508299,134.060626,30.291798,52.343715,72.331052,21.075314,1.562278,7.822954,27.8001,1.878067,5.626976,143,Moderate
Bengaluru,23/10/2018,53.549945,116.373894,21.590763,43.782556,50.976453,20.080361,1.164829,7.319584,19.096429,1.108399,2.550989,121.370173,Moderate
Bengaluru,29/01/2016,91.079179,84.651958,10.027379,33.980304,25.941479,21.046658,1.072986,4.050456,25.685058,0.913047,0.797205,153.368126,Moderate
Bengaluru,25/11/2018,61.458759,115.776417,6.635238,30.15342,28.591578,18.401383,0.907834,5.410731,46.584974,0.76,2.341888,141.324721,Moderate
Bengaluru,26/11/2018,71.397908,119.41904,8.170227,31.610683,33.583332,21.090654,0.88315,5.657975,57.33819,0.694301,1.841509,124,Moderate
Bengaluru,09/03/2016,60.518671,135.06832,17.541256,41.153881,42.310725,37.021823,0.952236,6.056048,61.855418,0.829228,2.731095,134.180457,Moderate
Bengaluru,28/11/2018,59.636603,111.337897,10.22795,31.274989,32.664653,18.763755,0.89,6.035399,47.823817,0.649487,1.354717,125.078389,Moderate
Bengaluru,29/11/2018,48.079006,89.734496,11.049105,29.554193,29.393786,18.22363,0.948127,4.613316,42.264884,0.705901,2.178611,114.240414,Moderate
Bengaluru,26/12/2015,51.868663,67.519878,6.852268,25.541486,28.880943,23.262226,0.935978,4.948776,25.622559,0.64715,2.328689,113.743069,Moderate
Bengaluru,08/12/2018,60.087767,104.366457,10.571138,32.501717,31.412781,16.365768,0.863851,5.817841,54.768136,0.578642,1.851419,117.219297,Moderate
Bengaluru,09/12/2018,63.721863,103.327981,7.175759,25.77133,25.445666,12.393086,0.783551,6.870933,72.988675,0.282953,1.367982,127.640112,Moderate
Bengaluru,13/03/2016,71.047998,127.136552,9.480801,30.012362,29.954297,15.645283,0.847259,5.11905,70.484522,0.409245,1.811264,154.790341,Moderate
Bengaluru,12/02/2016,88.355089,169.987554,11.254091,43.311653,36.070437,17.435802,1.331941,4.997968,69.665937,0.830672,1.721638,165.824842,Moderate
Bengaluru,13/02/2016,91.261188,142.455987,23.270672,39.060602,50.945606,20.00711,1.30343,6.191209,61.116162,0.856074,2.895245,174.541822,Moderate
Bengaluru,14/02/2016,63.087458,104.019585,8.946044,33.249933,36.778066,18.77672,0.966443,4.720781,57.403147,0.892109,2.826035,141.599443,Moderate
Bengaluru,14/12/2018,46.085337,84.927333,9.642372,35.857784,33.464766,17.919768,1.080033,5.934837,52.764996,0.8549,2.43817,103.138307,Moderate
Bengaluru,16/12/2018,62.687541,108.320794,12.053538,38.464774,38.670091,20.365398,0.900866,6.419996,72.881263,0.328545,1.584254,114.306412,Moderate
Bengaluru,14/11/2018,79.935334,141.027602,40.49584,52.715098,74.109148,17.750713,1.338315,6.362856,43.66388,1.518164,10.173543,147.706539,Moderate
Bengaluru,19/12/2018,61.608731,131.738865,15.031795,47.694527,46.419909,21.217926,1.148459,6.47315,56.499454,1.663567,4.835359,146.873024,Moderate
Bengaluru,20/12/2018,46.097018,108.720005,10.094231,34.080745,33.04441,16.930675,0.863163,5.146818,63.216845,0.57856,2.192232,130,Moderate
Bengaluru,21/12/2018,50.570199,108.284538,23.155313,34.279707,45.300268,18.519954,0.99,5.54504,62.568713,1.158127,2.626679,119.02391,Moderate
Bengaluru,22/12/2018,40.674489,93.405038,12.146747,34.767569,35.752105,17.376769,1.18282,3.787255,44.56056,0.854809,3.529595,106.543281,Moderate
Bengaluru,25/12/2018,53.565174,99.675402,7.491211,33.416014,34.60289,17.281181,0.9302,9.513129,52.410166,0.644678,1.992553,102.924251,Moderate
Bengaluru,08/12/2018,59.51376,98.777704,10.068385,33.562902,31.522823,15.952292,0.914493,5.497531,53.78457,0.680712,1.914087,118.651262,Moderate
Bengaluru,26/12/2018,57.335732,109.033174,10.754797,31.947958,32.074676,16.593505,1.032444,5.597222,54.9234,0.538269,2.35119,122.727922,Moderate
Bengaluru,26/11/2018,64.615316,114.345863,9.038369,32.413714,34.047104,19.839614,0.948847,5.986436,57.280139,0.466816,1.603287,123.953132,Moderate
Bengaluru,28/11/2018,61.183184,106.440112,10.975607,30.856825,32.887656,20.253208,0.89,6.010165,48.97836,0.66996,1.641162,124.506511,Moderate
Bengaluru,08/12/2018,59.897988,103.047505,8.248,31.196305,29.733686,16.292843,0.951702,4.879078,68.314789,1.183869,2.898012,127,Moderate
Bengaluru,27/12/2018,63.461549,107.539316,14.488831,36.810817,38.958079,16.837153,1.03877,6.779955,54.863527,0.4189,2.371579,124.654273,Moderate
Bengaluru,14/02/2016,61.521265,108.020637,12.664622,36.776655,36.091688,17.873999,0.94703,6.426012,54.28847,0.701212,1.287642,127.011112,Moderate
Bengaluru,14/12/2018,39.919103,93.13653,12.578447,37.041429,40.937774,16.740073,1.188482,7.447144,45.968676,0.611871,2.887202,102.344011,Moderate
Bengaluru,02/01/2019,51.083855,102.579405,16.981058,46.529476,50.896506,26.640866,1.06583,7.380648,46.379464,0.499729,1.66,101.098054,Moderate
Bengaluru,27/10/2018,56.451627,105.948871,14.5202,46.594239,48.592974,25.794431,1.067908,5.419247,50.305039,0.425588,1.57069,109.305068,Moderate
Bengaluru,02/01/2019,46.060857,101.129208,11.605932,42.237961,42.213615,16.383975,1.069155,7.128895,47.481103,0.386713,1.106503,103.612894,Moderate
Bengaluru,26/12/2018,55.855881,107.010595,8.017601,34.341774,33.095963,17.145301,0.875206,6.14984,64.691897,0.328858,1.509501,113.218802,Moderate
Bengaluru,07/01/2019,58.309619,111.109932,14.950169,45.166015,48.549056,26.091132,1.025911,7.037403,51.087626,0.336578,1.271756,115.699692,Moderate
Bengaluru,07/01/2019,60.775328,107.441003,16.630459,49.375095,53.991761,30.289889,0.987543,6.804704,49.27144,0.366205,0.991982,120,Moderate
Bengaluru,07/01/2019,62.211093,114.493693,16.823881,45.235687,54.470233,25.866028,1.05,7.070382,55.24818,0.343175,1.411059,120.613362,Moderate
Bengaluru,07/01/2019,61.249998,106.980312,14.980449,52.565971,53.996918,28.329046,1.047912,6.465877,47.823465,0.345241,1.413364,120,Moderate
Bengaluru,07/01/2019,61.844695,109.376669,14.577932,53.06123,52.519456,30.077457,0.960621,5.855842,56.512681,0.2889,0.790936,124.161519,Moderate
Bengaluru,19/12/2018,64.385214,114.663476,15.569108,52.189393,55.326376,28.516491,1.047039,6.915086,58.973281,0.3758,1.409053,124.516687,Moderate
Bengaluru,20/12/2018,56.04903,103.498004,10.59725,37.551951,42.791361,23.183077,0.917017,5.523398,64.568748,0.356052,1.141458,124.834791,Moderate
Bengaluru,04/01/2019,54.042365,106.784664,15.683743,46.133679,48.685497,25.44258,1.028686,5.353371,44.339306,0.444861,1.377539,107.907056,Moderate
